player_id,name,player_name,team_name,games,minutes,actions,offensive,defensive,vaep,offensive_p90,defensive_p90,vaep_p90
6852.0,Jozabed Sánchez,Jozabed Sánchez Ruiz,Rayo Vallecano,27,2135,2284,8.138989868314937,-0.07803567292285152,8.060954195392085,0.3430955916385688,-0.0032895599826963167,0.3398060316558724
24072.0,Salva Sevilla,Salvador Sevilla López,Espanyol,15,565,656,2.180644743444864,-0.052587271871743724,2.12805747157312,0.34735933966378363,-0.00837673357249015,0.3389826060912935
5200.0,Lucas Vázquez,Lucas Vázquez Iglesias,Real Madrid,25,1300,1640,4.823303235882195,0.04196178281563334,4.865265018697828,0.3339209932533827,0.0029050465026207698,0.3368260397560035
5216.0,Andrés Iniesta,Andrés Iniesta Luján,Barcelona,28,2317,3873,8.459876075490378,0.1473575500131119,8.60723362550349,0.32860977418823223,0.005723858222347894,0.3343336324105801
24173.0,Carlos Castro,Carlos Castro García,Sporting Gijón,25,1077,565,4.254244763404131,-0.2535770454269368,4.000667717977194,0.3555079189474204,-0.02119028234765489,0.33431763659976554
6377.0,Ángel Correa,Ángel Martín Correa,Atlético Madrid,26,1017,1065,3.90585839415947,-0.22073622301104479,3.685122171148425,0.34565118532384687,-0.019534179027526088,0.3261170062963208
5574.0,Toni Kroos,Toni Kroos,Real Madrid,32,2827,4840,9.413369523523375,0.44371058062824886,9.857080104151624,0.29968279346201054,0.014125911657779412,0.31380870511979
5463.0,Luka Modrić,Luka Modrić,Real Madrid,32,2689,4598,8.967610450454057,0.36832072969991714,9.335931180153974,0.3001431537898346,0.012327581135363535,0.3124707349251981
8523.0,Yevgen Konoplyanka,Yevhen Konoplyanka,Sevilla,32,1704,1644,6.274384525850395,-0.4179766390006989,5.856407886849696,0.331393548900549,-0.022076230933135505,0.3093173179674135
6668.0,José Luis Morales,José Luis Morales Nogales,Levante UD,35,2760,2561,9.92549095902266,-0.6474245363642694,9.27806642265839,0.3236573138811737,-0.021111669664052264,0.30254564421712143
